CustID,Age,MembersInFamily,Occupation,Area,TenureInMonths,AvgSTDCalls,AvgLocalCalls,AvgDataUsage,BillPaymentMode,AvgAmount,Churned
ID12686,34,4,1,Area1,14,11,10,6297,2,386,0
ID12687,29,4,3,Area1,15,14,11,1714,1,970,0
ID12688,28,4,3,Area1,17,27,27,725,2,1019,0
ID12689,31,4,3,Area1,12,14,14,462,1,685,0
ID12690,25,4,3,Area1,13,13,13,37,2,1029,0
ID12691,34,3,3,Area1,14,10,10,118,2,1164,0
ID12692,32,3,1,Area1,12,21,21,436,2,1258,0
ID12693,33,3,1,Area1,15,21,16,1486,1,1088,0
ID12694,29,4,3,Area1,16,15,15,450,2,363,0
ID12695,39,2,3,Area1,14,24,16,175,2,1141,1
ID12696,33,3,1,Area1,14,15,15,1644,2,1114,0
ID12697,35,2,3,Area1,12,13,13,1327,2,1316,1
ID12698,36,3,2,Area1,16,8,8,3118,1,1166,0
ID12699,29,3,1,Area1,13,12,12,1210,2,1107,0
ID12700,25,3,1,Area1,14,19,19,356,2,1105,1
ID12701,37,4,2,Area1,9,18,13,1504,2,770,0
ID12702,30,5,3,Area1,13,84,69,3605,2,1249,1
ID12703,39,2,1,Area1,15,28,29,2542,2,1072,1
ID12704,36,3,1,Area1,15,43,32,2188,2,1422,0
ID12705,39,4,3,Area1,11,14,15,1338,2,1211,0
ID12706,32,4,3,Area1,13,17,13,212,2,924,0
ID12707,30,2,3,Area1,5,11,11,32,2,1195,1
ID12708,40,3,1,Area1,12,26,19,1670,2,736,0
ID12709,37,2,3,Area1,11,14,11,210,2,1028,1
ID12710,25,3,1,Area1,14,26,19,1574,2,1226,0
ID12711,35,6,3,Area1,14,13,10,497,1,1196,0
ID12712,33,3,1,Area1,13,15,12,630,1,1308,0
ID12713,40,4,2,Area1,16,7,8,134,2,461,0
ID12714,26,3,1,Area1,9,12,11,553,2,480,0
ID12715,27,2,2,Area1,14,25,25,2407,2,1262,1
ID12716,35,3,1,Area1,12,12,12,1040,2,1166,0
ID12717,25,5,3,Area1,16,9,9,1135,2,311,0
ID12718,30,7,3,Area1,15,12,12,531,1,1299,1
ID12719,36,2,2,Area1,13,7,7,503,2,511,0
ID12720,37,4,2,Area1,14,16,16,1593,2,1430,0
ID12721,30,3,2,Area1,16,36,30,1716,1,543,0
ID12722,37,3,2,Area1,14,14,9,616,2,707,0
ID12723,33,3,1,Area1,14,17,17,1207,2,521,0
ID12724,31,3,1,Area1,15,16,17,886,2,854,0
ID12725,27,4,3,Area1,13,11,11,1797,2,1315,0
ID12726,38,2,3,Area1,4,14,14,331,2,1333,1
ID12727,33,3,2,Area1,10,14,14,1263,1,1249,0
ID12728,38,3,3,Area1,12,9,9,1618,2,367,0
ID12729,38,4,1,Area1,16,20,20,476,2,1190,0
ID12730,40,2,2,Area1,11,8,8,511,2,877,0
ID12731,26,2,1,Area1,12,13,10,783,2,909,1
ID12732,38,3,3,Area1,10,11,11,80,2,1434,0
ID12733,32,3,3,Area1,15,16,14,4125,1,967,0
ID12734,26,6,2,Area1,10,12,12,2136,2,1163,1
ID12735,33,5,2,Area1,15,32,21,3811,2,1049,1
ID12736,27,4,2,Area1,8,25,25,1603,2,900,0
ID12737,25,2,1,Area1,12,33,33,1668,2,566,1
ID12738,39,2,2,Area1,5,12,11,126,1,1145,1
ID12739,35,3,3,Area1,17,8,8,6740,2,534,0
ID12740,27,2,2,Area1,13,17,17,307,2,1220,1
ID12741,30,2,2,Area1,13,19,14,1479,1,1268,1
ID12742,38,3,2,Area1,14,12,12,4519,2,356,0
ID12743,38,4,3,Area1,12,21,21,569,2,862,0
ID12744,32,4,3,Area1,15,23,19,3690,2,944,0
ID12745,26,2,3,Area1,13,10,10,918,2,1168,1
ID12746,29,4,3,Area1,11,13,12,312,2,1218,0
ID12747,35,3,2,Area1,13,28,20,1263,2,318,0
ID12748,40,3,1,Area1,15,14,13,1731,2,1295,0
ID12749,39,2,3,Area1,12,12,12,51,2,1230,1
ID12750,29,4,2,Area1,12,12,12,641,2,980,0
ID12751,40,2,1,Area1,14,6,6,68,2,601,0
ID12752,33,4,3,Area1,11,14,14,236,2,994,0
ID12753,26,5,2,Area1,5,11,12,0,2,1016,1
ID12754,38,3,1,Area1,13,3,3,412,2,496,0
ID12755,29,3,3,Area1,15,22,24,2089,2,619,0
ID12756,32,2,1,Area1,14,10,8,1080,2,731,0
ID12757,37,2,1,Area1,8,8,8,431,2,307,1
ID12758,32,3,3,Area1,13,21,19,1999,2,612,0
ID12759,31,3,2,Area1,16,20,13,374,1,1003,0
ID12760,26,2,2,Area1,8,16,16,955,2,1127,1
ID12761,30,3,2,Area1,13,6,6,352,2,789,0
ID12762,33,3,3,Area1,16,17,17,6378,2,698,0
ID12763,28,4,2,Area1,16,46,46,1628,2,1370,1
ID12764,26,2,1,Area1,10,7,7,284,2,1422,1
ID12765,38,3,3,Area1,13,15,15,385,2,527,0
ID12766,30,3,1,Area1,14,20,20,10169,2,1372,1
ID12767,37,2,3,Area1,10,12,12,494,2,600,0
ID12768,37,5,2,Area1,14,23,22,6172,2,1331,0
ID12769,32,4,1,Area1,15,24,20,1413,2,310,0
ID12770,33,4,1,Area1,14,15,14,629,2,321,0
ID12771,38,3,2,Area1,13,18,15,1179,1,1209,0
ID12772,31,3,2,Area1,14,11,11,1363,2,841,0
ID12773,33,3,2,Area1,13,13,13,637,2,1060,0
ID12774,39,4,1,Area1,12,18,15,579,1,1450,0
ID12775,34,4,3,Area1,7,25,25,3269,2,1095,1
ID12776,30,3,3,Area1,14,9,9,1667,2,770,0
ID12777,26,3,3,Area1,12,17,19,1082,2,383,0
ID12778,25,3,1,Area1,14,15,14,3765,1,1454,1
ID12779,40,3,1,Area1,10,20,20,394,2,1081,0
ID12780,29,3,3,Area1,13,11,11,154,2,830,0
ID12781,28,3,2,Area1,15,29,29,1109,2,1282,1
ID12782,39,2,3,Area1,11,14,14,734,2,1096,0
ID12783,37,2,2,Area1,12,12,12,1659,2,620,0
ID12784,35,4,2,Area1,12,8,8,478,2,500,0
ID12785,40,6,2,Area1,13,3,4,49,2,1147,0
ID12786,28,4,1,Area1,15,24,25,5721,2,1397,1
ID12787,34,2,3,Area1,11,16,12,275,1,1291,0
ID12788,37,2,1,Area1,15,13,13,1149,2,875,0
ID12789,39,2,1,Area1,16,16,13,1410,1,518,0
ID12790,40,3,2,Area1,14,17,17,763,2,509,0
ID12791,27,3,2,Area1,13,13,11,1850,2,887,0
ID12792,37,3,3,Area1,13,18,11,138,1,752,0
ID12793,25,3,3,Area1,11,23,22,2242,2,567,0
ID12794,38,4,2,Area1,16,15,15,6588,2,467,0
ID12795,36,5,2,Area1,16,24,18,2693,1,554,0
ID12796,26,3,2,Area1,13,32,29,226,2,1288,0
ID12797,40,3,3,Area1,10,36,36,1387,2,708,0
ID12798,29,2,3,Area1,9,13,12,3776,2,1237,1
ID12799,29,4,3,Area1,16,23,23,1384,2,741,0
ID12800,30,3,1,Area1,11,12,12,350,2,868,0
ID12801,33,3,3,Area1,14,30,19,505,2,529,0
ID12802,34,3,1,Area1,15,32,29,4162,2,1023,1
ID12803,34,3,1,Area1,12,15,15,869,2,363,0
ID12804,25,3,1,Area1,9,23,23,192,2,1298,1
ID12805,27,3,3,Area1,6,15,14,145,1,1420,1
ID12806,25,3,1,Area1,8,18,18,634,2,988,1
ID12807,34,2,3,Area1,16,28,24,687,1,629,0
ID12808,26,3,2,Area1,8,11,11,376,2,939,0
ID12809,26,3,3,Area1,7,21,16,1797,2,1198,1
ID12810,35,3,3,Area1,9,13,13,583,2,943,0
ID12811,40,3,1,Area1,14,13,13,534,2,353,0
ID12812,30,3,1,Area1,9,26,22,3469,2,830,1
ID12813,39,2,3,Area1,14,29,26,214,2,731,0
ID12814,32,3,2,Area1,11,8,8,1580,2,442,0
ID12815,28,2,2,Area1,12,10,8,129,2,1368,1
ID12816,37,4,1,Area1,13,29,29,3539,2,1128,0
ID12817,31,4,3,Area1,9,2,2,20,2,1299,1
ID12818,34,3,2,Area1,15,18,15,2096,1,782,0
ID12819,39,4,3,Area1,13,30,22,925,1,555,0
ID12820,39,3,2,Area1,5,13,13,288,2,768,0
ID12821,27,3,3,Area1,13,13,13,1207,2,1091,1
ID12822,40,4,1,Area1,16,13,13,1064,2,1344,0
ID12823,25,2,3,Area1,14,12,12,2786,2,690,1
ID12824,33,4,1,Area1,16,24,17,1616,2,469,0
ID12825,39,2,1,Area1,15,10,10,561,2,1303,1
ID12826,27,2,2,Area1,11,13,12,644,1,1291,1
ID12827,37,3,2,Area1,14,16,16,7306,2,338,0
ID12828,30,3,1,Area1,6,9,9,388,2,1065,1
ID12829,26,3,1,Area1,12,19,16,519,1,463,0
ID12830,30,3,2,Area1,15,17,12,1347,1,417,0
ID12831,29,3,3,Area1,9,20,15,1468,2,657,1
ID12832,38,2,2,Area1,16,8,8,1289,1,1178,0
ID12833,25,3,3,Area1,8,20,18,821,2,1322,1
ID12834,36,3,2,Area1,13,10,10,81,2,936,0
ID12835,32,4,2,Area1,16,85,76,2515,2,1015,0
ID12836,40,3,1,Area1,6,6,6,131,2,862,0
ID12837,38,2,1,Area1,13,9,9,1188,2,360,0
ID12838,36,2,2,Area1,13,8,8,1,2,503,0
ID12839,34,3,3,Area1,6,14,14,483,2,407,0
ID12840,29,3,3,Area1,17,20,20,2184,2,1013,1
ID12841,27,3,3,Area1,13,7,7,1299,2,938,0
ID12842,26,3,1,Area1,13,15,9,2979,2,371,0
ID12843,27,3,1,Area1,13,17,16,444,2,948,0
ID12844,30,4,3,Area1,12,12,13,378,2,444,0
ID12845,34,3,1,Area1,13,25,20,163,2,804,0
ID12846,28,3,2,Area1,12,13,13,266,2,898,0
ID12847,38,3,3,Area1,9,16,22,727,2,879,0
ID12848,34,3,1,Area1,15,12,12,486,2,562,0
ID12849,36,4,3,Area1,15,34,27,1569,1,735,0
ID12850,27,3,2,Area1,13,17,11,94,1,688,0
ID12851,40,3,3,Area1,13,14,13,3087,2,597,0
ID12852,26,4,2,Area1,11,21,14,299,2,1188,1
ID12853,31,3,3,Area1,14,26,21,779,2,1315,0
ID12854,28,2,3,Area1,17,19,16,297,2,946,0
ID12855,31,3,2,Area1,16,14,11,484,2,600,0
ID12856,34,4,3,Area1,13,18,16,2930,2,590,0
ID12857,28,2,2,Area1,15,10,10,1026,2,428,1
ID12858,32,4,2,Area1,12,19,15,996,2,355,0
ID12859,25,2,3,Area1,15,36,26,2610,2,530,1
ID12860,28,3,3,Area1,12,17,17,3114,2,769,1
ID12861,38,3,1,Area1,15,13,13,2317,1,1297,0
ID12862,29,3,2,Area1,14,26,22,481,2,1125,0
ID12863,35,3,3,Area1,14,15,15,1028,2,390,0
ID12864,30,3,2,Area1,7,13,10,1288,2,353,0
ID12865,27,3,1,Area1,15,14,12,1802,2,1037,1
ID12866,37,2,2,Area1,16,13,13,131,2,1262,1
ID12867,25,3,1,Area1,11,23,20,2991,1,557,0
ID12868,39,3,2,Area1,13,19,19,2120,1,476,0
ID12869,25,3,3,Area1,10,11,11,3008,2,627,1
ID12870,38,2,2,Area1,14,29,29,3247,2,1340,1
ID12871,32,6,2,Area1,13,17,17,1,2,764,0
ID12872,25,2,1,Area1,14,27,26,1466,2,650,1
ID12873,26,3,2,Area1,14,6,6,824,2,1149,0
ID12874,31,8,2,Area1,14,22,21,2869,2,931,0
ID12875,26,3,2,Area1,15,9,9,1485,2,1326,0
ID12876,32,3,2,Area1,12,23,17,333,2,772,0
ID12877,40,4,2,Area1,17,13,13,1636,2,386,0
ID12878,37,3,2,Area2,17,13,13,777,2,1232,0
ID12879,29,3,1,Area1,15,23,23,1429,2,1479,0
ID12880,35,3,1,Area1,14,15,11,693,2,1315,0
ID12881,40,3,2,Area1,5,17,17,117,2,694,0
ID12882,26,3,3,Area1,16,28,21,3841,1,951,0
ID12883,35,2,3,Area1,16,49,47,4410,2,905,0
ID12884,34,2,3,Area1,17,41,33,622,2,592,0
ID12885,35,2,1,Area1,5,6,6,248,2,555,0
ID12886,28,2,2,Area1,13,8,7,627,2,1219,1
ID12887,28,2,3,Area1,13,17,13,1777,1,748,1
ID12888,39,2,2,Area1,13,16,16,733,2,1114,1
ID12889,39,2,3,Area1,10,12,8,76,2,368,0
ID12890,27,4,1,Area1,14,18,18,808,2,993,0
ID12891,28,2,1,Area1,13,11,9,3079,2,541,1
ID12892,28,2,3,Area1,13,15,15,560,2,1359,1
ID12893,34,3,3,Area1,14,7,7,2639,2,1500,0
ID12894,35,2,2,Area1,11,10,10,226,2,626,0
ID12895,30,4,2,Area1,14,17,15,1909,2,608,0
ID12896,31,2,2,Area1,16,24,21,2409,2,982,0
ID12897,29,3,1,Area1,12,19,17,1366,1,1281,0
ID12898,33,4,3,Area1,6,15,16,27,2,1385,1
ID12899,37,3,1,Area1,16,12,11,7207,1,575,0
ID12900,28,4,3,Area1,13,21,18,2254,2,1242,1
ID12901,28,2,1,Area1,16,23,23,74,2,1233,1
ID12902,33,3,2,Area1,8,7,7,318,2,545,0
ID12903,29,3,2,Area1,14,11,11,1922,2,1415,1
ID12904,26,3,3,Area1,10,17,12,1220,2,1465,1
ID12905,27,5,2,Area1,12,15,14,2484,2,1151,1
ID12906,30,3,3,Area1,13,22,16,553,2,1032,1
ID12907,35,3,3,Area2,14,18,14,664,2,811,0
ID12908,32,4,3,Area1,11,20,20,2561,2,473,0
ID12909,34,2,1,Area1,16,26,19,5266,1,795,0
ID12910,27,4,1,Area1,13,8,8,416,2,789,0
ID12911,31,3,2,Area1,17,12,12,2238,2,820,0
ID12912,40,3,1,Area1,10,10,10,137,2,472,0
ID12913,26,2,3,Area1,17,22,19,1921,2,1388,1
ID12914,25,4,1,Area1,8,16,17,443,2,1317,1
ID12915,33,3,3,Area1,12,10,10,1317,2,689,0
ID12916,34,4,3,Area1,14,21,16,1728,2,401,0
ID12917,32,2,1,Area1,13,8,9,1070,2,1396,1
ID12918,38,3,1,Area1,13,10,9,1240,2,387,0
ID12919,26,3,1,Area1,12,9,9,1288,2,1416,0
ID12920,35,3,3,Area1,16,15,15,359,2,561,0
ID12921,37,3,1,Area1,16,10,10,2724,1,741,0
ID12922,28,3,3,Area1,13,13,13,506,2,687,0
ID12923,25,5,3,Area1,16,34,34,6752,2,612,0
ID12924,25,2,1,Area1,11,16,16,1323,2,381,1
ID12925,29,3,3,Area1,13,7,7,814,2,942,0
ID12926,28,8,3,Area1,16,30,27,2245,1,561,1
ID12927,27,3,1,Area1,17,10,8,605,1,816,0
ID12928,25,4,3,Area1,16,11,11,1280,2,1197,1
ID12929,32,2,1,Area1,6,10,10,63,2,1142,1
ID12930,29,3,3,Area1,7,7,7,2240,2,676,1
ID12931,34,4,2,Area1,13,16,12,1241,2,538,0
ID12932,35,3,2,Area1,15,37,31,2968,2,729,0
ID12933,29,6,1,Area1,11,15,14,991,2,1194,0
ID12934,40,3,1,Area1,15,11,11,440,2,326,0
ID12935,31,3,1,Area1,15,30,28,2361,2,1365,1
ID12936,35,3,3,Area1,16,17,13,111,1,1218,0
ID12937,37,3,1,Area1,16,11,11,976,1,722,0
ID12938,37,2,2,Area1,14,15,15,190,2,1266,0
ID12939,31,3,3,Area1,15,14,14,776,1,1408,0
ID12940,27,5,1,Area1,17,30,24,3715,2,765,1
ID12941,40,3,2,Area1,17,18,14,1152,2,814,0
ID12942,33,3,3,Area1,16,16,13,3927,1,1416,0
ID12943,34,5,3,Area1,12,12,10,1399,2,334,0
ID12944,38,3,1,Area1,14,16,16,983,2,1293,0
ID12945,36,3,2,Area1,14,21,21,1043,2,1478,0
ID12946,27,4,1,Area1,13,5,6,392,2,1455,0
ID12947,39,3,2,Area1,12,18,17,329,2,772,0
ID12948,28,3,1,Area1,5,37,24,1175,1,417,0
ID12949,26,3,2,Area1,9,6,5,1173,2,406,1
ID12950,37,5,3,Area1,13,19,19,1977,2,782,0
ID12951,26,3,1,Area1,11,15,16,1636,2,613,0
ID12952,33,3,2,Area1,13,24,22,3585,1,1049,0
ID12953,27,3,3,Area1,16,11,11,1141,2,1222,1
ID12954,39,3,2,Area1,16,1,1,198,2,809,0
ID12955,25,3,1,Area1,13,31,28,568,2,732,0
ID12956,40,4,1,Area1,9,20,20,546,2,1259,1
ID12957,34,3,2,Area1,7,16,16,1953,2,1429,0
ID12958,34,3,3,Area1,12,8,7,790,2,970,0
ID12959,27,3,3,Area1,13,9,7,1631,2,1226,1
ID12960,31,2,3,Area1,8,16,12,299,2,709,0
ID12961,29,2,1,Area1,12,8,8,441,2,529,0
ID12962,27,4,2,Area1,10,21,19,799,2,416,0
ID12963,33,4,3,Area1,13,22,22,682,2,1205,0
ID12964,34,4,1,Area1,14,18,18,303,2,1287,0
ID12965,38,3,3,Area1,13,14,12,703,2,361,0
ID12966,30,2,2,Area1,12,6,5,51,2,838,0
ID12967,26,2,3,Area1,9,19,17,384,1,1377,1
ID12968,34,3,2,Area1,12,9,9,264,2,842,0
ID12969,25,3,1,Area1,7,10,10,201,2,1358,1
ID12970,39,5,2,Area1,7,27,25,355,1,564,0
ID12971,34,3,1,Area1,9,9,9,1149,1,816,0
ID12972,39,3,3,Area1,10,21,15,635,2,705,0
ID12973,35,3,1,Area1,12,20,16,784,1,529,0
ID12974,26,2,2,Area1,9,11,11,643,2,907,1
ID12975,39,5,2,Area1,13,35,29,6331,2,929,0
ID12976,34,3,2,Area1,15,14,12,3793,2,1236,1
ID12977,33,4,1,Area1,14,10,10,493,2,355,0
ID12978,26,2,3,Area1,13,18,14,1076,2,687,0
ID12979,29,4,3,Area1,10,11,11,742,2,778,0
ID12980,40,3,2,Area1,15,20,16,1670,2,991,0
ID12981,26,4,2,Area1,12,20,18,3576,2,850,0
ID12982,38,2,3,Area1,11,14,14,2659,2,512,1
ID12983,32,2,2,Area1,14,11,10,2816,2,1422,1
ID12984,37,3,3,Area1,8,18,16,1049,2,1040,0
ID12985,25,3,3,Area1,9,9,9,583,2,1029,1
ID12986,25,3,2,Area1,16,15,14,36,1,1422,0
ID12987,32,4,3,Area1,13,4,4,3,2,1004,0
ID12988,30,5,1,Area1,12,15,12,804,2,945,0
ID12989,35,3,3,Area1,16,13,13,3542,2,616,0
ID12990,27,3,2,Area1,9,23,23,10205,2,355,1
ID12991,36,6,1,Area1,16,20,20,2782,2,340,0
ID12992,26,3,1,Area1,13,14,13,1913,2,1335,1
ID12993,32,3,2,Area1,16,20,17,383,1,597,0
ID12994,30,3,2,Area1,8,5,5,209,2,710,0
ID12995,34,2,2,Area1,11,10,9,1295,2,1368,1
ID12996,25,4,2,Area1,17,23,23,3912,1,849,1
ID12997,40,5,3,Area1,16,31,31,5392,2,1269,1
ID12998,29,3,3,Area1,11,7,7,0,2,769,0
ID12999,39,4,2,Area1,13,9,9,115,2,620,0
ID13000,35,2,2,Area1,13,11,10,650,1,369,0
ID13001,33,3,3,Area1,17,13,13,1589,2,631,0
ID13002,35,4,3,Area1,11,13,13,5471,2,676,0
ID13003,33,4,3,Area1,13,34,22,173,2,1499,0
ID13004,27,5,3,Area1,13,22,21,4212,1,966,0
ID13005,32,5,3,Area1,15,28,18,29,2,378,0
ID13006,27,3,3,Area1,7,19,15,1331,1,1409,1
ID13007,33,3,3,Area1,12,12,10,1088,2,1440,0
ID13008,36,2,1,Area1,11,16,14,855,2,1452,0
ID13009,40,4,2,Area1,13,23,20,1072,1,1447,0
ID13010,26,2,3,Area1,12,14,13,153,1,670,1
ID13011,27,2,3,Area1,7,12,9,177,1,972,1
ID13012,33,3,1,Area1,8,8,8,332,2,1399,0
ID13013,34,2,1,Area1,14,10,8,345,1,983,0
ID13014,39,2,1,Area1,9,10,10,144,1,889,1
ID13015,33,4,1,Area1,11,7,8,485,2,855,0
ID13016,34,6,2,Area1,16,23,19,3479,2,917,0
ID13017,32,3,1,Area1,14,18,18,407,1,1113,0
ID13018,36,2,3,Area1,8,6,6,455,2,690,1
ID13019,32,5,3,Area1,15,20,18,8047,2,1497,1
ID13020,37,3,1,Area1,15,16,16,6610,2,482,0
ID13021,38,4,1,Area1,11,10,10,114,2,442,0
ID13022,26,5,2,Area1,17,29,31,2525,2,1430,1
ID13023,28,2,3,Area1,9,6,6,216,2,1148,1
ID13024,33,2,3,Area1,16,15,13,3244,2,371,0
ID13025,33,5,3,Area1,13,9,8,517,1,1425,0
ID13026,29,2,2,Area1,8,7,7,305,2,1414,1
ID13027,33,3,3,Area1,16,14,12,300,1,690,0
ID13028,28,5,3,Area1,12,11,11,209,2,1485,0
ID13029,35,4,3,Area1,6,25,14,1419,1,357,0
ID13030,28,4,2,Area1,16,21,19,7112,2,1378,1
ID13031,27,3,3,Area1,14,13,13,577,2,664,0
ID13032,29,3,2,Area1,15,6,6,1367,2,530,0
ID13033,40,3,2,Area1,8,14,10,111,1,1156,1
ID13034,40,3,3,Area1,13,11,10,232,2,1285,0
ID13035,40,2,3,Area1,15,17,14,215,2,1059,1
ID13036,33,5,1,Area1,14,25,20,839,2,1197,0
ID13037,28,4,1,Area1,13,21,27,137,2,711,0
ID13038,36,3,1,Area1,13,18,18,228,2,798,0
ID13039,34,6,2,Area1,16,40,40,14327,2,831,0
ID13040,31,2,2,Area1,15,17,17,2208,2,1146,1
ID13041,40,4,1,Area1,15,30,30,1004,2,1103,0
ID13042,28,3,3,Area1,17,15,15,2912,1,327,0
ID13043,32,2,3,Area1,13,15,15,2448,2,1253,1
ID13044,37,2,1,Area1,14,7,7,1062,2,961,0
ID13045,36,2,2,Area1,16,45,34,757,2,1463,1
ID13046,34,3,2,Area1,17,20,20,2931,2,1247,1
ID13047,32,6,3,Area1,13,18,17,3802,2,1198,1
ID13048,34,4,1,Area1,14,18,9,719,1,342,0
ID13049,35,3,3,Area1,16,17,17,1842,2,366,0
ID13050,33,2,3,Area1,13,12,10,3420,1,549,1
ID13051,32,3,3,Area1,17,10,9,2469,1,719,0
ID13052,39,3,1,Area1,15,13,11,1446,2,1436,0
ID13053,34,2,1,Area1,13,16,15,1101,1,1462,1
ID13054,30,3,2,Area1,9,19,22,2398,2,602,1
ID13055,30,3,1,Area1,13,18,15,309,1,367,0
ID13056,28,3,3,Area2,12,8,8,642,2,302,0
ID13057,29,3,3,Area1,9,21,13,640,2,734,0
ID13058,32,3,1,Area1,16,29,29,428,2,980,0
ID13059,30,9,3,Area1,13,7,7,1447,2,694,0
ID13060,39,3,1,Area1,13,11,11,534,2,357,0
ID13061,40,3,3,Area1,15,14,11,882,1,614,0
ID13062,28,4,2,Area1,16,22,19,3319,2,343,0
ID13063,39,3,3,Area1,16,6,6,34,2,389,0
ID13064,36,3,2,Area1,9,18,15,824,2,426,0
ID13065,31,4,2,Area1,13,20,15,1560,1,1130,0
ID13066,37,3,3,Area1,13,12,12,0,2,1072,0
ID13067,27,3,1,Area1,13,13,12,2405,1,451,0
ID13068,35,4,3,Area1,14,13,12,1173,2,1156,0
ID13069,34,2,3,Area1,16,21,21,734,2,881,0
ID13070,29,4,2,Area1,11,14,10,1388,2,1255,0
ID13071,36,7,2,Area1,13,22,22,3009,2,831,0
ID13072,35,3,1,Area1,12,10,8,120,2,479,0
ID13073,30,3,1,Area1,15,17,17,2864,1,408,0
ID13074,35,4,1,Area1,17,27,24,2743,2,897,0
ID13075,33,2,2,Area1,14,14,14,381,2,1116,0
ID13076,33,3,3,Area1,14,9,9,1709,2,1293,0
ID13077,25,3,3,Area1,9,28,24,139,2,658,0
ID13078,30,2,3,Area1,8,16,12,394,2,1435,1
ID13079,32,4,1,Area1,12,11,11,531,2,1277,0
ID13080,40,4,2,Area1,12,22,19,2006,2,1499,1
ID13081,40,3,2,Area1,14,13,12,2335,1,1026,1
ID13082,35,3,1,Area1,15,15,15,462,2,936,0
ID13083,26,3,2,Area1,15,16,15,659,2,778,0
ID13084,37,3,2,Area1,12,12,12,265,2,1330,0
ID13085,34,3,2,Area1,8,9,9,2237,2,1171,1
ID13086,27,3,1,Area1,16,25,15,1432,1,844,0
ID13087,27,2,2,Area1,11,15,15,708,2,473,1
ID13088,26,5,2,Area1,15,9,8,291,2,1280,1
ID13089,35,6,3,Area1,16,21,18,8369,2,774,0
ID13090,27,2,1,Area1,5,11,11,669,2,975,1
ID13091,30,2,3,Area1,6,26,26,928,2,614,1
ID13092,35,2,2,Area1,16,14,9,1767,2,645,0
ID13093,40,2,1,Area1,14,6,6,152,2,767,0
ID13094,31,2,3,Area1,11,12,12,88,2,1451,0
ID13095,34,3,2,Area1,16,20,17,818,2,1376,0
ID13096,30,4,2,Area1,11,11,9,1453,2,627,0
ID13097,25,4,2,Area1,10,25,14,2440,2,907,1
ID13098,37,3,2,Area1,12,10,10,500,2,720,0
ID13099,31,3,3,Area1,13,6,6,229,2,900,0
ID13100,40,5,2,Area1,13,7,7,320,2,1189,0
ID13101,31,4,2,Area1,13,44,41,4845,1,995,0
ID13102,38,5,1,Area1,11,6,6,0,2,652,0
ID13103,36,3,2,Area1,16,22,12,653,2,478,0
ID13104,30,5,1,Area1,5,12,13,803,2,1155,1
ID13105,36,5,3,Area1,16,27,22,3222,2,1496,0
ID13106,25,3,3,Area1,8,17,12,1406,2,588,1
ID13107,34,2,1,Area1,13,19,16,1241,2,790,0
ID13108,28,4,2,Area1,13,9,11,1583,2,1217,1
ID13109,30,2,1,Area1,13,9,9,979,2,1319,1
ID13110,38,4,1,Area1,11,40,24,1249,1,883,0
ID13111,25,3,1,Area1,16,18,14,1885,2,1156,1
ID13112,34,2,3,Area1,15,11,11,2323,1,1321,1
ID13113,38,3,3,Area1,13,19,19,1964,2,573,0
ID13114,26,3,1,Area1,15,37,29,27829,2,1353,1
ID13115,39,4,1,Area1,13,34,20,147,2,1399,0
ID13116,33,5,1,Area1,13,25,19,1528,2,911,0
ID13117,32,2,1,Area1,16,14,14,1390,2,824,0
ID13118,31,3,2,Area1,8,9,7,2116,1,1405,1
ID13119,27,2,2,Area1,11,8,8,206,2,689,0
ID13120,25,3,1,Area1,12,12,12,749,2,544,0
ID13121,39,4,1,Area1,13,16,10,488,1,680,0
ID13122,27,3,2,Area1,8,39,24,394,1,651,0
ID13123,35,4,2,Area1,13,13,13,698,2,865,0
ID13124,30,2,3,Area1,10,8,8,70,2,665,0
ID13125,40,3,3,Area1,16,17,17,3854,2,710,0
ID13126,34,4,2,Area1,11,18,14,666,1,1120,0
ID13127,32,4,2,Area1,13,20,20,2357,2,318,0
ID13128,27,3,1,Area1,7,12,10,1012,1,1455,1
ID13129,36,4,2,Area1,15,14,12,438,2,881,0
ID13130,33,3,1,Area1,13,21,18,352,1,1321,0
ID13131,39,2,1,Area1,13,16,15,700,1,1432,0
ID13132,27,3,3,Area1,16,57,48,2198,1,1012,1
ID13133,39,3,2,Area1,12,9,9,1727,2,893,0
ID13134,35,4,3,Area1,9,17,13,1447,2,1349,1
ID13135,39,3,3,Area1,9,29,20,636,2,566,0
ID13136,25,2,3,Area1,8,10,10,1367,2,1243,1
ID13137,28,2,3,Area1,13,25,22,4232,1,573,1
ID13138,40,4,2,Area1,14,10,9,1694,1,1284,0
ID13139,31,2,3,Area1,6,11,11,349,2,1231,1
ID13140,29,2,2,Area1,9,14,14,902,2,401,1
ID13141,31,3,1,Area1,13,24,21,6112,2,1373,0
ID13142,37,2,1,Area1,10,12,12,799,2,1117,1
ID13143,32,3,2,Area1,8,8,8,3184,2,425,1
ID13144,30,3,3,Area1,11,15,15,454,2,1322,0
ID13145,26,4,3,Area1,16,9,9,1250,2,1499,1
ID13146,38,4,1,Area1,14,16,16,502,2,537,0
ID13147,39,3,1,Area1,16,20,20,3053,2,1320,0
ID13148,34,2,1,Area1,7,14,14,15,2,914,1
ID13149,32,3,1,Area1,16,10,10,1626,2,736,0
ID13150,31,3,3,Area1,13,21,15,173,1,1396,0
